,VOLUME_SESSION,AVG_J_S,Rech_Moy,MNT_FORFAIT_DATA,NB_JOUR_ACT_IN,revenu_cdr,P_revenu_data,P_FF_Journalier,P_FF_mensuel,P_N_Rech_sup5,Evolution volume session,Evolution rech_moy,pca_clusters
295,0.0,0.0,5.0,0.0,30.0,30.75,0.0,0.0,0.0,1.0,0,0,2
296,3214.88,0.0,4.87,14.07,30.0,12.07,0.54,0.03,0.95,0.97,-389,0,0
297,0.0,0.0,3.58,0.15,30.0,17.5,0.11,0.17,0.0,0.65,0,0,1
298,0.0,0.0,5.02,0.0,30.0,3.3,0.0,0.0,0.0,0.67,0,0,0
299,0.62,0.0,6.22,0.0,21.833000000000002,4.31,0.0,0.0,0.0,0.5,0,0,1
300,0.0,1.0,1.18,0.0,26.5,6.97,0.17,0.0,0.0,0.04,0,0,1
301,0.06,0.0,1.98,0.0,30.0,3.28,0.89,0.0,0.0,0.25,0,0,1
302,0.03,1.0,1.0,0.0,20.333,5.31,0.0,0.0,0.0,0.0,0,0,0
303,0.0,5.67,1.0,0.0,28.833000000000002,1.24,0.0,0.0,0.0,0.0,0,0,1
304,0.0,20.5,1.0,0.0,10.167,0.21,0.0,0.0,0.0,0.0,0,0,0
305,0.72,0.0,1.06,0.04,29.166999999999998,11.77,0.0,0.17,0.0,0.02,0,0,2
306,0.55,1.0,1.0,0.0,22.166999999999998,7.29,0.0,0.0,0.0,0.0,0,0,0
307,874.86,0.0,2.17,6.24,29.333000000000002,5.09,0.55,1.0,0.0,0.39,-146,0,0
308,168.69,0.0,3.27,0.75,30.0,15.54,0.05,0.0,0.17,0.69,168,1,0
309,0.06,0.0,1.12,0.0,30.0,11.21,0.63,0.0,0.0,0.03,0,0,0
310,90.78,0.0,4.29,0.83,29.166999999999998,31.22,0.13,0.5,0.0,0.87,-126,0,1
311,0.53,0.0,5.0,0.0,30.0,40.03,0.0,0.0,0.0,1.0,0,0,1
312,2815.08,0.0,1.37,12.25,30.0,4.67,0.72,0.97,0.0,0.13,-641,0,0
313,0.0,6.75,1.0,0.0,30.0,1.35,0.06,0.0,0.0,0.0,0,0,1
314,0.0,0.0,4.1,0.0,30.0,31.57,0.02,0.0,0.0,0.78,0,0,0
316,0.22,6.64,1.4,0.0,14.833,1.69,0.22,0.0,0.0,0.06,0,0,0
317,0.0,0.0,4.98,0.0,14.833,6.3,0.0,0.0,0.0,0.83,0,0,0
318,0.0,0.0,3.52,0.0,28.5,16.3,0.0,0.0,0.0,0.64,0,0,0
320,78.83,0.0,2.18,0.45,30.0,24.08,0.02,0.17,0.0,0.34,-29,0,0
321,0.0,8.5,1.0,0.0,11.5,9.57,0.0,0.0,0.0,0.0,0,0,0
322,0.01,0.0,3.32,0.0,28.666999999999998,12.57,0.14,0.0,0.0,0.61,0,0,0
323,0.0,2.14,1.06,0.0,21.0,5.22,0.0,0.0,0.0,0.0,0,0,1
324,8711.03,0.0,3.84,32.98,28.333000000000002,4.11,0.89,0.27,0.68,0.72,104,0,0
325,0.02,13.83,2.34,0.0,28.166999999999998,1.05,0.0,0.0,0.0,0.17,0,1,0
326,0.0,0.0,1.3,0.0,27.166999999999998,9.41,0.0,0.0,0.0,0.1,0,0,0
327,0.0,1.0,1.65,0.0,29.166999999999998,7.99,0.26,0.0,0.0,0.17,0,0,1
328,31.23,0.33,1.31,0.15,26.333000000000002,4.13,0.28,0.17,0.0,0.08,31,0,0
329,0.0,0.0,3.52,0.0,30.0,15.98,0.0,0.0,0.0,0.67,0,0,1
330,0.0,0.0,12.78,0.0,20.167,15.97,0.0,0.0,0.0,1.0,0,0,0
331,0.0,1.67,2.99,0.0,14.667,2.02,0.0,0.0,0.0,0.33,0,0,1
332,0.09,0.0,4.81,0.15,28.0,16.68,0.01,0.17,0.0,0.96,-40,0,0
333,2.01,0.86,1.0,0.0,23.166999999999998,6.95,0.0,0.0,0.0,0.0,0,0,1
334,0.0,1.86,2.34,0.0,10.833,0.54,0.0,0.0,0.0,0.08,0,0,2
335,0.15,16.75,1.0,0.0,7.167000000000001,0.05,0.0,0.0,0.0,0.0,-3,0,0
336,0.0,10.57,2.66,0.0,26.0,1.33,0.0,0.0,0.0,0.17,0,1,1
337,0.0,0.33,1.31,0.0,26.166999999999998,5.66,0.0,0.0,0.0,0.13,0,0,0
338,0.0,0.0,3.85,0.0,23.333000000000002,4.74,0.0,0.0,0.0,0.72,0,-1,0
339,0.0,0.0,1.09,0.0,29.166999999999998,15.22,0.17,0.0,0.0,0.02,0,0,0
340,0.0,0.0,1.0,0.0,26.0,4.92,0.0,0.0,0.0,0.0,0,0,1
341,0.0,0.0,1.28,0.0,27.166999999999998,6.97,0.0,0.0,0.0,0.1,0,0,0
342,0.0,0.0,4.33,0.0,30.0,11.65,0.11,0.0,0.0,0.86,0,0,0
343,50.62,0.0,1.62,1.2,27.5,6.6,0.15,0.13,0.04,0.17,50,0,0
344,0.0,0.0,1.0,0.0,27.833000000000002,6.92,0.0,0.0,0.0,0.0,0,0,2
345,0.0,3.2,5.06,0.0,17.833,1.28,0.0,0.0,0.0,0.33,0,0,1
346,0.09,0.0,4.81,0.0,30.0,35.13,0.0,0.0,0.0,0.95,0,0,0
347,0.12,0.0,1.36,0.0,30.0,20.26,0.0,0.0,0.0,0.09,0,0,0
348,0.0,0.0,3.59,0.0,28.166999999999998,10.94,0.0,0.0,0.0,0.68,0,0,1
349,0.0,5.0,1.0,0.15,20.167,1.67,0.08,0.17,0.0,0.0,0,0,0
350,0.0,0.0,1.46,0.0,30.0,27.93,0.01,0.0,0.0,0.13,0,0,0
351,0.0,8.88,1.0,0.0,4.667,0.88,0.0,0.0,0.0,0.0,0,0,1
352,0.0,0.0,4.51,0.0,23.0,6.0,0.0,0.0,0.0,0.67,0,0,2
354,0.0,0.0,3.45,9.75,29.666999999999998,8.78,0.53,0.0,1.0,0.63,0,0,1
355,0.0,1.71,1.24,0.0,15.833,3.27,0.0,0.0,0.0,0.08,0,0,0
356,0.0,0.0,5.0,0.0,28.833000000000002,2.49,0.0,0.0,0.0,0.5,0,0,0
357,0.0,9.08,1.0,0.0,27.666999999999998,0.71,0.0,0.0,0.0,0.0,0,0,1
358,3.88,0.0,1.0,0.04,29.833000000000002,13.66,0.0,0.17,0.0,0.0,-102,0,1
359,0.0,21.0,4.88,0.0,20.833000000000002,0.01,0.0,0.0,0.0,0.17,0,0,0
360,0.0,0.0,5.0,0.0,14.333,2.8,0.0,0.0,0.0,0.5,0,1,0
361,0.0,5.42,1.0,0.0,23.166999999999998,2.65,0.0,0.0,0.0,0.0,0,0,1
362,0.0,3.5,1.27,0.0,26.333000000000002,2.77,0.0,0.0,0.0,0.06,0,0,0
363,0.0,0.0,1.2,0.0,29.333000000000002,11.84,0.01,0.0,0.0,0.06,0,0,1
364,1000.54,0.0,2.86,6.0,26.333000000000002,9.02,0.45,1.0,0.0,0.47,-63,0,0
365,0.0,0.0,5.01,0.0,29.5,8.42,0.25,0.0,0.0,1.0,-2,0,0
366,0.0,8.75,3.03,0.0,6.0,0.9,0.0,0.0,0.0,0.17,0,-1,0
367,0.0,15.56,1.0,0.0,23.333000000000002,0.42,0.0,0.0,0.0,0.0,0,0,1
368,0.04,0.0,5.0,0.0,24.5,4.37,0.18,0.0,0.0,0.67,0,0,2
369,0.0,0.0,1.18,0.0,24.0,18.7,0.0,0.0,0.0,0.05,0,0,1
370,0.0,0.67,1.42,0.0,28.666999999999998,4.6,0.0,0.0,0.0,0.1,0,0,1
371,0.0,0.0,4.97,0.0,19.5,3.35,0.0,0.0,0.0,0.67,0,1,0
372,1205.55,0.0,5.0,11.25,28.333000000000002,0.66,0.94,0.15,0.76,1.0,-99,0,0
373,0.0,0.0,1.95,0.0,30.0,28.17,0.0,0.0,0.0,0.3,0,0,0
374,0.0,0.0,5.0,0.0,27.0,17.56,0.0,0.0,0.0,1.0,0,0,1
375,9.68,4.75,5.06,0.0,12.333,1.23,0.0,0.0,0.0,0.33,9,0,1
376,0.0,15.0,4.88,0.0,7.667000000000001,0.0,0.0,0.0,0.0,0.17,0,0,1
378,0.0,0.0,5.0,0.0,30.0,29.05,0.0,0.0,0.0,1.0,0,0,0
379,1.4,0.0,4.33,1.75,26.0,10.41,0.14,0.0,0.0,0.9,0,0,0
380,0.0,4.4,1.89,0.0,28.0,2.45,0.0,0.0,0.0,0.25,0,0,1
381,0.0,0.0,4.97,0.0,11.333,2.49,0.0,0.0,0.0,0.5,0,0,1
382,0.0,0.0,5.06,0.0,26.333000000000002,2.19,0.0,0.0,0.0,0.33,0,2,0
383,0.0,3.5,1.0,0.0,22.333000000000002,2.55,0.0,0.0,0.0,0.0,0,0,0
384,0.0,0.0,3.21,0.0,30.0,15.59,0.0,0.0,0.0,0.62,0,0,0
385,0.0,7.8,1.0,0.0,15.833,0.75,0.0,0.0,0.0,0.0,0,0,2
386,0.0,15.89,1.0,0.0,25.333000000000002,0.16,0.0,0.0,0.0,0.0,0,0,0
387,0.0,0.0,1.0,0.0,29.5,7.0,0.0,0.0,0.0,0.0,0,0,1
388,0.0,0.0,4.58,0.0,29.833000000000002,35.09,0.05,0.0,0.0,0.91,0,0,0
389,14690.95,0.0,5.09,38.53,30.0,8.3,0.82,0.34,0.67,0.83,4041,0,2
390,0.0,0.0,2.11,0.0,28.5,12.61,0.0,0.0,0.0,0.43,0,0,2
391,0.0,0.0,5.02,0.0,19.333,6.35,0.0,0.0,0.0,0.83,0,0,1
392,0.0,0.0,2.09,0.0,29.666999999999998,3.52,0.0,0.0,0.0,0.22,0,0,0
393,0.0,0.0,4.97,0.0,4.333,2.0,0.0,0.0,0.0,0.5,0,0,2
394,0.2,6.56,1.0,0.0,26.333000000000002,1.57,0.0,0.0,0.0,0.0,0,0,0
395,0.0,0.0,4.57,0.0,28.833000000000002,20.26,0.0,0.0,0.0,0.86,0,1,0
396,0.04,0.0,5.0,0.0,30.0,21.97,0.0,0.0,0.0,1.0,0,0,1
397,0.0,0.0,4.2,0.0,22.666999999999998,14.66,0.0,0.0,0.0,0.8,0,0,1
398,0.0,0.0,4.73,0.0,30.0,23.35,0.0,0.0,0.0,0.93,0,0,0
399,0.0,12.0,1.0,0.0,13.667,1.2,0.0,0.0,0.0,0.0,0,0,1
400,0.0,7.25,1.3,0.0,17.167,3.0,0.0,0.0,0.0,0.08,0,0,0
401,1.85,0.0,3.75,0.0,20.833000000000002,10.15,0.0,0.0,0.0,0.74,-643,0,1
402,0.0,0.0,5.02,0.0,21.0,6.88,0.0,0.0,0.0,0.83,0,0,0
403,0.55,0.0,1.46,0.0,29.333000000000002,7.65,0.12,0.0,0.0,0.19,0,0,1
404,0.0,0.0,1.49,0.0,30.0,19.5,0.0,0.0,0.0,0.08,0,0,2
405,0.0,1.8,1.29,0.0,19.167,3.4,0.0,0.0,0.0,0.17,0,0,1
406,2703.37,0.0,5.01,13.04,29.5,4.12,0.79,0.03,0.97,1.0,-146,0,0
407,0.0,0.0,1.05,0.0,29.5,12.55,0.05,0.0,0.0,0.03,0,0,0
409,0.0,0.0,5.0,0.0,29.666999999999998,26.33,0.0,0.0,0.0,1.0,0,0,1
410,0.0,0.0,1.25,0.0,29.833000000000002,9.81,0.0,0.0,0.0,0.06,0,0,0
411,873.72,0.0,5.46,3.76,26.166999999999998,2.23,0.75,0.81,0.02,0.83,263,1,1
412,19285.96,0.0,2.99,24.66,30.0,1.8,0.95,0.63,0.37,0.38,-2397,0,1
413,31.67,0.0,6.21,0.15,30.0,32.46,0.0,0.17,0.0,1.0,31,0,0
414,0.0,0.33,1.0,0.0,24.333000000000002,5.87,0.0,0.0,0.0,0.0,0,0,0
415,2319.11,0.0,3.96,12.07,28.333000000000002,5.28,0.7,1.0,0.0,0.78,568,0,0
416,0.0,4.67,5.06,0.0,21.333000000000002,1.55,0.0,0.0,0.0,0.33,0,0,0
417,0.0,3.43,1.0,0.0,27.5,4.47,0.0,0.0,0.0,0.0,0,0,0
418,0.0,0.0,4.72,0.0,30.0,10.18,0.06,0.0,0.0,0.95,0,0,0
419,96.08,0.0,3.72,0.67,24.166999999999998,12.88,0.05,0.0,0.0,0.77,-15,0,1
420,82.52,0.0,1.1,0.3,30.0,9.28,0.09,0.17,0.0,0.02,-47,0,0
421,0.0,0.0,5.0,0.0,24.166999999999998,7.7,0.0,0.0,0.0,1.0,0,0,1
422,0.0,3.33,1.67,0.0,24.833000000000002,1.88,0.43,0.0,0.0,0.08,0,0,0
423,8.56,0.0,5.01,5.78,30.0,9.79,0.37,0.38,0.04,1.0,8,0,0
424,0.0,3.89,1.5,0.0,18.667,1.85,0.0,0.0,0.0,0.08,0,0,0
427,0.9,0.0,5.01,0.0,30.0,17.83,0.0,0.0,0.0,1.0,-1,0,1
429,7278.86,0.0,4.63,28.63,30.0,6.19,0.83,0.22,0.78,0.88,871,0,0
430,0.0,0.0,4.0,0.0,30.0,23.91,0.0,0.0,0.0,0.8,0,0,1
431,0.0,1.33,1.71,0.0,17.333,7.96,0.0,0.0,0.0,0.25,0,0,1
432,0.0,1.33,1.0,0.0,20.666999999999998,4.46,0.0,0.0,0.0,0.0,0,0,0
433,0.0,5.07,1.0,0.0,12.5,1.97,0.0,0.0,0.0,0.0,0,0,1
434,0.0,0.0,4.2,0.0,30.0,14.57,0.0,0.0,0.0,0.83,-517,1,1
435,0.0,0.0,5.06,0.0,15.667,0.88,0.0,0.0,0.0,0.33,0,1,1
436,0.0,0.0,4.34,0.0,20.833000000000002,8.07,0.0,0.0,0.0,0.89,0,0,0
437,0.0,0.0,1.8,0.0,30.0,41.02,0.0,0.0,0.0,0.16,0,0,1
438,0.0,15.0,3.03,0.0,25.5,0.33,0.0,0.0,0.0,0.08,0,0,0
439,0.19,3.05,1.0,0.0,23.5,2.05,0.0,0.0,0.0,0.0,0,0,0
440,0.0,1.27,1.0,0.0,24.5,2.44,0.0,0.0,0.0,0.0,0,0,0
441,0.0,2.45,1.0,0.0,21.0,1.07,0.0,0.0,0.0,0.0,0,0,1
442,0.0,5.0,5.06,0.0,13.0,1.16,0.0,0.0,0.0,0.33,0,0,1
443,0.0,13.14,1.0,0.3,23.5,2.83,0.1,0.17,0.0,0.0,0,0,0
444,0.0,0.0,4.97,0.0,24.333000000000002,2.94,0.0,0.0,0.0,0.67,0,0,0
446,0.0,15.0,4.88,0.0,9.5,0.43,0.0,0.0,0.0,0.17,0,0,1
447,0.0,0.0,5.0,0.0,14.167,4.96,0.0,0.0,0.0,0.83,0,0,0
448,0.0,7.0,1.0,0.0,24.166999999999998,2.04,0.0,0.0,0.0,0.0,0,0,0
449,0.0,10.08,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1
450,0.0,11.43,1.0,0.04,16.333,0.28,0.13,0.17,0.0,0.0,0,0,0
451,0.0,0.0,1.0,0.0,30.0,12.09,0.0,0.0,0.0,0.0,0,0,1
452,0.1,0.0,1.5,0.0,29.5,2.57,0.0,0.0,0.0,0.04,0,0,0
453,0.0,0.0,5.01,0.0,30.0,13.69,0.0,0.0,0.0,1.0,0,0,0
454,0.0,0.0,4.0,0.0,28.333000000000002,8.22,0.0,0.0,0.0,0.81,0,0,2
455,0.0,5.2,1.0,0.0,19.0,3.03,0.0,0.0,0.0,0.0,0,0,1
456,0.0,0.0,4.87,0.0,30.0,23.89,0.0,0.0,0.0,0.98,0,0,0
457,0.0,0.0,4.35,0.0,30.0,31.5,0.0,0.0,0.0,0.84,0,0,0
458,0.0,0.0,1.42,0.0,25.0,4.48,0.0,0.0,0.0,0.12,0,0,1
459,1510.5,0.0,5.0,4.0,30.0,29.13,0.12,0.96,0.04,1.0,175,0,1
460,149.6,0.0,3.94,0.04,30.0,9.45,0.0,0.17,0.0,0.78,83,0,0
461,0.0,0.0,5.0,0.0,19.5,3.34,0.0,0.0,0.0,0.5,0,0,0
462,0.0,0.0,1.07,0.0,29.5,9.97,0.0,0.0,0.0,0.02,0,0,1
463,0.0,0.0,4.99,0.0,23.833000000000002,8.0,0.0,0.0,0.0,1.0,0,0,1
464,0.0,6.13,1.0,0.0,16.0,0.77,0.09,0.0,0.0,0.0,0,0,0
466,0.0,0.0,1.06,0.0,29.666999999999998,12.69,0.0,0.0,0.0,0.01,0,0,1
467,0.0,2.4,1.67,0.0,23.5,3.58,0.0,0.0,0.0,0.25,0,0,1
468,0.0,0.0,3.29,0.0,27.833000000000002,6.78,0.16,0.0,0.0,0.61,0,0,0
469,0.0,0.0,5.0,0.0,29.833000000000002,20.56,0.03,0.0,0.0,1.0,0,0,1
470,0.0,0.0,1.46,0.0,27.833000000000002,6.26,0.0,0.0,0.0,0.12,0,0,0
471,45.07,0.0,1.2,0.0,29.0,16.85,0.0,0.0,0.0,0.08,-16,0,0
472,0.03,0.0,5.02,0.0,26.166999999999998,4.24,0.0,0.0,0.0,0.83,0,0,0
473,0.01,0.0,3.13,0.0,29.833000000000002,7.02,0.0,0.0,0.0,0.53,-18,0,0
474,29.32,0.0,2.84,0.0,27.666999999999998,2.45,0.59,0.0,0.0,0.38,23,1,0
475,1.3,3.5,1.61,0.04,28.166999999999998,3.62,0.01,0.17,0.0,0.21,0,0,1
476,0.0,0.0,1.04,0.0,28.333000000000002,32.15,0.0,0.0,0.0,0.02,0,0,0
477,0.0,0.0,1.15,0.0,29.333000000000002,12.84,0.05,0.0,0.0,0.05,0,0,1
478,250.99,0.0,4.13,1.74,30.0,13.52,0.11,0.5,0.0,0.8,222,0,0
479,27.56,0.0,1.13,0.04,27.166999999999998,9.31,0.14,0.17,0.0,0.04,26,0,0
480,0.0,0.0,1.0,0.0,30.0,4.82,0.0,0.0,0.0,0.0,0,0,1
481,1560.78,0.0,5.42,9.33,29.666999999999998,11.7,0.48,0.0,0.83,1.0,106,0,0
482,0.0,0.0,3.22,0.0,26.833000000000002,5.38,0.0,0.0,0.0,0.56,0,0,0
483,0.0,2.87,1.0,0.0,29.166999999999998,2.32,0.03,0.0,0.0,0.0,0,0,0
484,0.0,19.38,1.0,0.0,19.0,0.27,0.0,0.0,0.0,0.0,0,0,1
485,0.0,0.0,5.0,0.0,17.0,2.35,0.0,0.0,0.0,0.5,0,0,1
486,0.06,0.0,4.22,0.0,25.0,3.28,0.0,0.0,0.0,0.58,0,1,0
487,0.0,1.0,1.53,0.0,26.666999999999998,3.36,0.07,0.0,0.0,0.22,0,0,1
488,0.05,0.0,1.11,0.0,30.0,15.82,0.04,0.0,0.0,0.02,0,0,2
489,0.0,0.0,5.0,0.0,30.0,32.54,0.0,0.0,0.0,1.0,0,0,0
490,1.4,0.0,4.53,0.0,27.666999999999998,9.61,0.2,0.0,0.0,0.88,1,0,0
491,0.0,9.3,1.0,0.0,25.333000000000002,2.21,0.0,0.0,0.0,0.0,0,0,0
492,0.0,1.33,1.09,0.0,29.666999999999998,8.13,0.0,0.0,0.0,0.04,0,0,0
493,0.0,0.0,5.0,0.0,20.666999999999998,2.55,0.0,0.0,0.0,0.5,0,1,1
494,0.0,0.0,2.6,0.0,29.166999999999998,14.53,0.0,0.0,0.0,0.42,0,0,0
495,186.39,7.33,2.14,0.75,22.0,1.53,0.33,0.0,0.17,0.33,-108,0,0
496,0.0,0.0,5.0,0.0,17.667,3.83,0.0,0.0,0.0,0.33,0,0,1
497,0.0,12.29,1.67,0.0,26.5,1.64,0.09,0.0,0.0,0.17,0,0,0
498,0.0,0.0,2.85,0.0,29.5,2.61,0.0,0.0,0.0,0.31,0,-1,0
499,0.0,0.0,1.0,0.0,26.333000000000002,8.75,0.0,0.0,0.0,0.0,0,0,0
501,0.0,0.0,2.05,0.0,12.0,7.33,0.0,0.0,0.0,0.36,0,0,0
502,0.0,3.1,1.45,0.0,30.0,2.04,0.0,0.0,0.0,0.08,0,0,0
503,0.19,0.0,4.15,0.0,30.0,13.5,0.0,0.0,0.0,0.79,0,0,0
504,0.0,18.5,4.88,0.0,25.5,0.63,0.0,0.0,0.0,0.17,0,1,1
505,0.0,0.0,3.64,0.0,30.0,16.94,0.0,0.0,0.0,0.66,0,0,0
506,0.0,0.0,1.8,0.0,26.333000000000002,3.39,0.0,0.0,0.0,0.22,0,0,0
507,0.0,0.0,3.0,0.0,22.0,3.62,0.0,0.0,0.0,0.39,0,0,1
508,0.0,0.0,3.94,0.0,27.0,12.21,0.03,0.0,0.0,0.78,0,0,0
509,0.0,0.33,1.39,0.0,20.5,6.23,0.0,0.0,0.0,0.23,0,0,0
510,0.0,13.22,1.0,0.0,3.5,0.3,0.0,0.0,0.0,0.0,0,0,1
511,0.0,0.0,1.0,0.0,27.833000000000002,5.42,0.0,0.0,0.0,0.0,0,0,0
512,19.34,0.0,4.14,0.75,30.0,38.35,0.02,0.0,0.17,0.8,-25,0,1
513,53.79,0.0,4.7,0.9,29.666999999999998,20.79,0.04,0.67,0.0,0.95,-7,0,0
514,0.0,0.0,1.0,0.0,27.0,11.84,0.0,0.0,0.0,0.0,0,0,0
515,0.0,0.0,2.33,0.0,30.0,16.63,0.0,0.0,0.0,0.35,0,0,1
516,2200.63,0.0,1.07,11.48,29.833000000000002,2.31,0.88,0.99,0.01,0.02,398,0,0
517,0.0,1.33,1.0,0.0,28.833000000000002,4.21,0.0,0.0,0.0,0.0,0,0,1
518,0.74,0.0,2.99,0.0,24.666999999999998,2.13,0.0,0.0,0.0,0.33,0,-2,0
519,0.0,3.2,2.99,0.0,16.167,0.37,0.0,0.0,0.0,0.33,0,0,1
520,0.08,0.0,3.99,0.0,12.833,2.51,0.0,0.0,0.0,0.42,0,0,0
521,11.84,0.0,5.0,0.0,28.0,12.88,0.13,0.0,0.0,1.0,6,0,0
522,0.63,0.0,1.76,0.0,29.666999999999998,11.47,0.1,0.0,0.0,0.24,0,0,0
523,0.0,0.0,3.66,0.0,14.0,1.84,0.0,0.0,0.0,0.33,0,0,1
524,464.52,0.0,3.8,0.82,29.833000000000002,30.45,0.03,0.06,0.0,0.74,-40,0,0
525,0.0,5.0,1.5,0.0,18.0,1.42,0.0,0.0,0.0,0.17,0,0,0
526,0.0,0.33,1.25,0.0,30.0,6.25,0.0,0.0,0.0,0.06,0,0,0
527,0.0,1.0,1.47,0.15,20.5,3.25,0.15,0.17,0.0,0.11,0,0,0
528,0.0,0.0,5.0,0.04,12.167,2.46,0.02,0.17,0.0,0.5,0,0,0
529,0.0,0.0,1.85,0.0,26.333000000000002,15.39,0.0,0.0,0.0,0.27,0,0,0
530,0.0,0.0,1.76,0.0,30.0,10.28,0.0,0.0,0.0,0.18,0,0,1
531,75.11,16.67,3.03,0.15,23.0,0.83,0.15,0.17,0.0,0.17,36,-1,1
532,76.19,0.0,3.85,0.0,13.833,4.5,0.0,0.0,0.0,0.72,22,0,0
533,0.0,10.4,1.0,0.0,29.666999999999998,1.45,0.0,0.0,0.0,0.0,0,0,1
534,0.0,0.0,1.25,0.0,29.833000000000002,4.35,0.0,0.0,0.0,0.0,0,0,2
535,0.01,0.0,2.67,0.0,28.0,6.77,0.0,0.0,0.0,0.42,0,0,2
536,0.0,7.86,1.0,0.0,22.166999999999998,1.44,0.0,0.0,0.0,0.0,0,0,1
538,0.0,20.8,2.34,0.0,29.5,0.82,0.0,0.0,0.0,0.17,0,-2,1
539,768.24,0.0,4.61,5.24,27.333000000000002,7.35,0.42,0.87,0.03,0.83,314,0,1
540,0.04,9.17,1.0,0.0,7.5,1.19,0.0,0.0,0.0,0.0,0,0,0
541,531.51,0.0,5.01,2.98,30.0,8.95,0.33,0.79,0.04,1.0,-65,0,1
542,0.0,0.0,1.5,0.15,29.833000000000002,12.15,0.1,0.17,0.0,0.4,0,0,0
543,190.36,0.0,1.32,0.73,28.166999999999998,6.55,0.18,0.17,0.0,0.07,125,0,0
544,0.0,0.0,5.02,0.0,27.833000000000002,6.32,0.0,0.0,0.0,0.67,0,0,1
545,0.0,1.57,1.4,0.0,27.666999999999998,4.02,0.0,0.0,0.0,0.06,0,0,0
546,0.02,0.0,4.11,0.15,28.0,16.31,0.01,0.17,0.0,0.86,0,0,1
548,0.0,8.22,1.37,0.97,16.0,1.27,0.47,0.17,0.0,0.08,0,0,0
549,0.0,0.0,5.02,0.0,29.666999999999998,3.45,0.0,0.0,0.0,0.83,0,0,0
550,0.0,0.0,5.0,0.0,12.0,2.81,0.0,0.0,0.0,0.5,0,0,0
551,0.0,10.57,2.34,0.0,9.667,1.08,0.0,0.0,0.0,0.17,0,0,1
552,0.0,9.91,1.0,0.0,13.5,1.31,0.0,0.0,0.0,0.0,0,0,0
553,0.0,0.0,3.9,0.0,27.666999999999998,14.26,0.0,0.0,0.0,0.81,0,0,0
554,0.0,0.0,2.33,0.0,29.166999999999998,6.34,0.0,0.0,0.0,0.39,0,0,1
555,0.0,1.11,1.0,0.15,12.5,4.15,0.03,0.17,0.0,0.0,0,0,1
556,82.64,0.0,1.69,1.65,26.833000000000002,6.94,0.2,0.17,0.17,0.26,0,-1,0
557,0.0,0.0,1.1,0.0,29.333000000000002,2.36,0.64,0.0,0.0,0.03,0,0,1
558,0.0,0.0,1.14,0.0,27.0,5.59,0.0,0.0,0.0,0.06,0,0,1
559,0.0,0.0,3.66,0.0,16.0,1.89,0.0,0.0,0.0,0.25,0,0,1
560,62.62,0.0,3.39,1.41,30.0,33.7,0.04,0.83,0.0,0.57,-13,0,0
562,0.22,0.0,5.0,0.15,29.0,18.91,0.01,0.17,0.0,1.0,0,0,0
565,0.0,3.0,2.99,0.0,23.333000000000002,1.94,0.0,0.0,0.0,0.33,0,0,1
566,0.45,0.0,4.85,0.0,28.333000000000002,18.65,0.0,0.0,0.0,0.97,0,0,0
567,14990.47,0.0,4.74,33.33,30.0,25.56,0.57,0.0,1.0,0.94,894,0,1
568,4256.27,0.0,2.15,18.58,29.666999999999998,9.77,0.69,0.5,0.49,0.3,124,0,0
569,0.0,0.0,5.0,0.0,24.0,23.7,0.0,0.0,0.0,1.0,0,0,2
570,1.36,0.0,3.85,0.0,29.833000000000002,4.99,0.0,0.0,0.0,0.58,0,0,0
571,73.41,0.0,4.8,0.32,29.5,11.76,0.03,0.17,0.0,0.96,-188,0,0
572,31.41,0.0,5.06,0.04,29.666999999999998,1.79,0.45,0.17,0.0,0.33,-117,0,0
573,81.41,0.0,1.05,0.43,28.0,14.46,0.03,0.33,0.0,0.02,0,0,2
574,0.0,0.0,5.0,0.0,21.166999999999998,6.87,0.0,0.0,0.0,1.0,0,0,0
575,0.0,0.33,2.99,0.0,16.667,1.52,0.0,0.0,0.0,0.33,0,0,1
576,0.0,0.0,1.0,0.0,28.166999999999998,1.8,0.71,0.0,0.0,0.0,0,0,0
577,0.0,0.0,5.0,0.0,21.666999999999998,8.35,0.0,0.0,0.0,0.83,0,0,0
578,0.0,0.8,2.99,0.0,28.833000000000002,1.37,0.0,0.0,0.0,0.33,0,0,0
579,0.0,0.0,3.67,0.0,24.333000000000002,7.04,0.0,0.0,0.0,0.33,0,0,1
582,66.74,0.0,5.28,0.19,30.0,30.19,0.01,0.17,0.0,1.0,66,0,1
583,0.0,16.57,1.0,0.0,11.667,0.14,0.0,0.0,0.0,0.0,0,0,0
584,0.15,0.0,1.01,0.0,28.5,22.19,0.0,0.0,0.0,0.0,0,0,2
585,0.9,0.0,1.0,0.0,24.166999999999998,12.4,0.0,0.0,0.0,0.0,0,0,0
586,0.0,0.0,1.55,0.0,30.0,27.58,0.0,0.0,0.0,0.17,0,0,0
587,0.0,0.0,2.99,0.0,14.167,3.84,0.27,0.0,0.0,0.53,0,0,0
589,0.0,5.62,1.0,0.0,30.0,0.5,0.79,0.0,0.0,0.0,0,0,0
590,0.0,0.0,3.2,1.05,27.833000000000002,10.62,0.09,0.11,0.06,0.56,0,0,0
591,0.0,0.0,4.07,0.0,29.5,8.0,0.01,0.0,0.0,0.83,0,0,0
